MNIST: 2024-04-15 19:07:51,854 [INFO] EvoJAX MNIST Demo
MNIST: 2024-04-15 19:07:51,854 [INFO] ==============================
MNIST: 2024-04-15 19:07:56,233 [INFO] ConvNetPolicy.num_params = 11274
MNIST: 2024-04-15 19:07:57,244 [INFO] use_for_loop=False
MNIST: 2024-04-15 19:07:57,267 [INFO] Start to train for 5000 iterations.
MNIST: 2024-04-15 19:08:05,995 [INFO] Iter=1, size=128, max=-2.2955, avg=-2.3047, min=-2.3156, std=0.0037
MNIST: 2024-04-15 19:22:34,423 [INFO] Iter=1406, size=128, max=-0.0981, avg=-0.1245, min=-0.1554, std=0.0113
MNIST: 2024-04-15 19:22:34,495 [INFO] Iter=1407, size=128, max=-0.1004, avg=-0.1218, min=-0.1947, std=0.0151
MNIST: 2024-04-15 19:22:34,573 [INFO] Iter=1408, size=128, max=-0.0861, avg=-0.1048, min=-0.1565, std=0.0102
MNIST: 2024-04-15 19:22:34,651 [INFO] Iter=1409, size=128, max=-0.0986, avg=-0.1212, min=-0.1552, std=0.0104
MNIST: 2024-04-15 19:22:34,729 [INFO] Iter=1410, size=128, max=-0.0991, avg=-0.1201, min=-0.1882, std=0.0155
MNIST: 2024-04-15 19:22:34,803 [INFO] Iter=1411, size=128, max=-0.0818, avg=-0.1006, min=-0.1262, std=0.0092
MNIST: 2024-04-15 19:22:34,875 [INFO] Iter=1412, size=128, max=-0.0783, avg=-0.0999, min=-0.1350, std=0.0110
MNIST: 2024-04-15 19:22:34,947 [INFO] Iter=1413, size=128, max=-0.0676, avg=-0.0873, min=-0.1172, std=0.0096
MNIST: 2024-04-15 19:22:35,021 [INFO] Iter=1414, size=128, max=-0.0898, avg=-0.1100, min=-0.1544, std=0.0117
MNIST: 2024-04-15 19:22:35,093 [INFO] Iter=1415, size=128, max=-0.0834, avg=-0.1119, min=-0.1501, std=0.0123
MNIST: 2024-04-15 19:22:35,166 [INFO] Iter=1416, size=128, max=-0.0825, avg=-0.1075, min=-0.1396, std=0.0109
MNIST: 2024-04-15 19:22:35,239 [INFO] Iter=1417, size=128, max=-0.0844, avg=-0.1043, min=-0.1486, std=0.0122
MNIST: 2024-04-15 19:22:35,311 [INFO] Iter=1418, size=128, max=-0.0689, avg=-0.0899, min=-0.1131, std=0.0099
MNIST: 2024-04-15 19:22:35,384 [INFO] Iter=1419, size=128, max=-0.0958, avg=-0.1197, min=-0.2195, std=0.0170
MNIST: 2024-04-15 19:22:35,462 [INFO] Iter=1420, size=128, max=-0.1038, avg=-0.1327, min=-0.1788, std=0.0131
MNIST: 2024-04-15 19:22:35,535 [INFO] Iter=1421, size=128, max=-0.0793, avg=-0.1033, min=-0.1350, std=0.0108
MNIST: 2024-04-15 19:22:35,607 [INFO] Iter=1422, size=128, max=-0.0899, avg=-0.1108, min=-0.1508, std=0.0109
MNIST: 2024-04-15 19:22:35,685 [INFO] Iter=1423, size=128, max=-0.0997, avg=-0.1238, min=-0.1532, std=0.0111
MNIST: 2024-04-15 19:22:35,764 [INFO] Iter=1424, size=128, max=-0.0869, avg=-0.1122, min=-0.1601, std=0.0153
MNIST: 2024-04-15 19:22:35,840 [INFO] Iter=1425, size=128, max=-0.1064, avg=-0.1329, min=-0.1881, std=0.0120
MNIST: 2024-04-15 19:22:35,912 [INFO] Iter=1426, size=128, max=-0.1122, avg=-0.1332, min=-0.1629, std=0.0110
MNIST: 2024-04-15 19:22:35,990 [INFO] Iter=1427, size=128, max=-0.0822, avg=-0.1055, min=-0.1707, std=0.0139
MNIST: 2024-04-15 19:22:36,063 [INFO] Iter=1428, size=128, max=-0.0773, avg=-0.1050, min=-0.1652, std=0.0145
MNIST: 2024-04-15 19:22:36,141 [INFO] Iter=1429, size=128, max=-0.0783, avg=-0.0997, min=-0.1429, std=0.0123
MNIST: 2024-04-15 19:22:36,219 [INFO] Iter=1430, size=128, max=-0.0859, avg=-0.1061, min=-0.1432, std=0.0106
MNIST: 2024-04-15 19:22:36,291 [INFO] Iter=1431, size=128, max=-0.1125, avg=-0.1399, min=-0.1821, std=0.0147
MNIST: 2024-04-15 19:22:36,369 [INFO] Iter=1432, size=128, max=-0.1015, avg=-0.1241, min=-0.1684, std=0.0125
MNIST: 2024-04-15 19:22:36,448 [INFO] Iter=1433, size=128, max=-0.0984, avg=-0.1318, min=-0.1655, std=0.0137
MNIST: 2024-04-15 19:22:36,526 [INFO] Iter=1434, size=128, max=-0.1033, avg=-0.1267, min=-0.1607, std=0.0123
MNIST: 2024-04-15 19:22:36,604 [INFO] Iter=1435, size=128, max=-0.0932, avg=-0.1157, min=-0.1607, std=0.0111
MNIST: 2024-04-15 19:22:36,676 [INFO] Iter=1436, size=128, max=-0.0763, avg=-0.0939, min=-0.1192, std=0.0098
MNIST: 2024-04-15 19:22:36,749 [INFO] Iter=1437, size=128, max=-0.0872, avg=-0.1154, min=-0.1869, std=0.0149
MNIST: 2024-04-15 19:22:36,827 [INFO] Iter=1438, size=128, max=-0.1005, avg=-0.1215, min=-0.1635, std=0.0113
MNIST: 2024-04-15 19:22:36,903 [INFO] Iter=1439, size=128, max=-0.0865, avg=-0.1017, min=-0.1338, std=0.0093
MNIST: 2024-04-15 19:22:36,981 [INFO] Iter=1440, size=128, max=-0.0907, avg=-0.1110, min=-0.1618, std=0.0105
MNIST: 2024-04-15 19:22:37,058 [INFO] Iter=1441, size=128, max=-0.0788, avg=-0.0979, min=-0.1504, std=0.0121
MNIST: 2024-04-15 19:22:37,130 [INFO] Iter=1442, size=128, max=-0.0899, avg=-0.1105, min=-0.1503, std=0.0115
MNIST: 2024-04-15 19:22:37,208 [INFO] Iter=1443, size=128, max=-0.0983, avg=-0.1172, min=-0.1553, std=0.0098
MNIST: 2024-04-15 19:22:37,282 [INFO] Iter=1444, size=128, max=-0.0970, avg=-0.1273, min=-0.1783, std=0.0160
MNIST: 2024-04-15 19:22:37,355 [INFO] Iter=1445, size=128, max=-0.0813, avg=-0.1057, min=-0.1836, std=0.0134
MNIST: 2024-04-15 19:22:37,433 [INFO] Iter=1446, size=128, max=-0.0665, avg=-0.0889, min=-0.1332, std=0.0106
MNIST: 2024-04-15 19:22:37,511 [INFO] Iter=1447, size=128, max=-0.0958, avg=-0.1191, min=-0.1759, std=0.0117
MNIST: 2024-04-15 19:22:37,584 [INFO] Iter=1448, size=128, max=-0.0613, avg=-0.0818, min=-0.1096, std=0.0099
MNIST: 2024-04-15 19:22:37,662 [INFO] Iter=1449, size=128, max=-0.1181, avg=-0.1366, min=-0.1899, std=0.0113
MNIST: 2024-04-15 19:22:37,739 [INFO] Iter=1450, size=128, max=-0.0956, avg=-0.1180, min=-0.1708, std=0.0136
MNIST: 2024-04-15 19:22:37,812 [INFO] Iter=1451, size=128, max=-0.0735, avg=-0.0980, min=-0.1599, std=0.0125
MNIST: 2024-04-15 19:22:37,885 [INFO] Iter=1452, size=128, max=-0.0995, avg=-0.1235, min=-0.1851, std=0.0140
MNIST: 2024-04-15 19:22:37,963 [INFO] Iter=1453, size=128, max=-0.0878, avg=-0.1119, min=-0.1651, std=0.0130
MNIST: 2024-04-15 19:22:38,041 [INFO] Iter=1454, size=128, max=-0.1127, avg=-0.1379, min=-0.1759, std=0.0135
MNIST: 2024-04-15 19:22:38,113 [INFO] Iter=1455, size=128, max=-0.1034, avg=-0.1247, min=-0.1990, std=0.0151
MNIST: 2024-04-15 19:22:38,191 [INFO] Iter=1456, size=128, max=-0.0721, avg=-0.0897, min=-0.1101, std=0.0083
MNIST: 2024-04-15 19:22:38,264 [INFO] Iter=1457, size=128, max=-0.0620, avg=-0.0845, min=-0.1179, std=0.0102
MNIST: 2024-04-15 19:22:38,342 [INFO] Iter=1458, size=128, max=-0.1146, avg=-0.1376, min=-0.2058, std=0.0135
MNIST: 2024-04-15 19:22:38,418 [INFO] Iter=1459, size=128, max=-0.0730, avg=-0.0923, min=-0.1344, std=0.0105
MNIST: 2024-04-15 19:22:38,490 [INFO] Iter=1460, size=128, max=-0.0899, avg=-0.1134, min=-0.1692, std=0.0127
MNIST: 2024-04-15 19:22:38,567 [INFO] Iter=1461, size=128, max=-0.0958, avg=-0.1153, min=-0.1691, std=0.0129
MNIST: 2024-04-15 19:22:38,640 [INFO] Iter=1462, size=128, max=-0.0900, avg=-0.1098, min=-0.1512, std=0.0118
MNIST: 2024-04-15 19:22:38,718 [INFO] Iter=1463, size=128, max=-0.0739, avg=-0.0966, min=-0.1314, std=0.0108
MNIST: 2024-04-15 19:22:38,791 [INFO] Iter=1464, size=128, max=-0.1128, avg=-0.1394, min=-0.1916, std=0.0124
MNIST: 2024-04-15 19:22:38,867 [INFO] Iter=1465, size=128, max=-0.0987, avg=-0.1258, min=-0.1714, std=0.0120
MNIST: 2024-04-15 19:22:38,941 [INFO] Iter=1466, size=128, max=-0.0872, avg=-0.1046, min=-0.1444, std=0.0103
MNIST: 2024-04-15 19:22:39,013 [INFO] Iter=1467, size=128, max=-0.0934, avg=-0.1189, min=-0.1633, std=0.0130
MNIST: 2024-04-15 19:22:39,091 [INFO] Iter=1468, size=128, max=-0.0846, avg=-0.1053, min=-0.1369, std=0.0106
MNIST: 2024-04-15 19:22:39,169 [INFO] Iter=1469, size=128, max=-0.0737, avg=-0.0925, min=-0.1204, std=0.0096
MNIST: 2024-04-15 19:22:39,242 [INFO] Iter=1470, size=128, max=-0.1162, avg=-0.1380, min=-0.1669, std=0.0098
MNIST: 2024-04-15 19:22:39,315 [INFO] Iter=1471, size=128, max=-0.0951, avg=-0.1192, min=-0.1810, std=0.0130
MNIST: 2024-04-15 19:22:39,388 [INFO] Iter=1472, size=128, max=-0.0974, avg=-0.1159, min=-0.1515, std=0.0105
MNIST: 2024-04-15 19:22:39,467 [INFO] Iter=1473, size=128, max=-0.1029, avg=-0.1247, min=-0.1664, std=0.0120
MNIST: 2024-04-15 19:22:39,546 [INFO] Iter=1474, size=128, max=-0.0837, avg=-0.1040, min=-0.1371, std=0.0124
MNIST: 2024-04-15 19:22:39,624 [INFO] Iter=1475, size=128, max=-0.0959, avg=-0.1218, min=-0.1606, std=0.0126
MNIST: 2024-04-15 19:22:39,697 [INFO] Iter=1476, size=128, max=-0.1132, avg=-0.1352, min=-0.1620, std=0.0104
MNIST: 2024-04-15 19:22:39,770 [INFO] Iter=1477, size=128, max=-0.0794, avg=-0.1004, min=-0.1303, std=0.0095
MNIST: 2024-04-15 19:22:39,843 [INFO] Iter=1478, size=128, max=-0.0774, avg=-0.0971, min=-0.1345, std=0.0108
MNIST: 2024-04-15 19:22:39,921 [INFO] Iter=1479, size=128, max=-0.1081, avg=-0.1314, min=-0.1684, std=0.0103
MNIST: 2024-04-15 19:22:39,993 [INFO] Iter=1480, size=128, max=-0.0892, avg=-0.1152, min=-0.1594, std=0.0133
MNIST: 2024-04-15 19:22:40,066 [INFO] Iter=1481, size=128, max=-0.0835, avg=-0.1036, min=-0.1451, std=0.0119
MNIST: 2024-04-15 19:22:40,143 [INFO] Iter=1482, size=128, max=-0.1051, avg=-0.1313, min=-0.1672, std=0.0116
MNIST: 2024-04-15 19:22:40,219 [INFO] Iter=1483, size=128, max=-0.0929, avg=-0.1150, min=-0.1533, std=0.0117
MNIST: 2024-04-15 19:22:40,292 [INFO] Iter=1484, size=128, max=-0.1091, avg=-0.1275, min=-0.1557, std=0.0111
MNIST: 2024-04-15 19:22:40,370 [INFO] Iter=1485, size=128, max=-0.0838, avg=-0.1063, min=-0.1371, std=0.0096
MNIST: 2024-04-15 19:22:40,443 [INFO] Iter=1486, size=128, max=-0.0707, avg=-0.0940, min=-0.1817, std=0.0144
MNIST: 2024-04-15 19:22:40,516 [INFO] Iter=1487, size=128, max=-0.0918, avg=-0.1120, min=-0.1710, std=0.0121
MNIST: 2024-04-15 19:22:40,588 [INFO] Iter=1488, size=128, max=-0.0781, avg=-0.0999, min=-0.1417, std=0.0110
MNIST: 2024-04-15 19:22:40,667 [INFO] Iter=1489, size=128, max=-0.0747, avg=-0.0908, min=-0.1172, std=0.0087
MNIST: 2024-04-15 19:22:40,741 [INFO] Iter=1490, size=128, max=-0.0909, avg=-0.1109, min=-0.1772, std=0.0110
MNIST: 2024-04-15 19:22:40,813 [INFO] Iter=1491, size=128, max=-0.0872, avg=-0.1121, min=-0.1404, std=0.0110
MNIST: 2024-04-15 19:22:40,886 [INFO] Iter=1492, size=128, max=-0.0856, avg=-0.1053, min=-0.1367, std=0.0102
MNIST: 2024-04-15 19:22:40,965 [INFO] Iter=1493, size=128, max=-0.0996, avg=-0.1215, min=-0.1664, std=0.0139
MNIST: 2024-04-15 19:22:41,038 [INFO] Iter=1494, size=128, max=-0.0806, avg=-0.1038, min=-0.1513, std=0.0113
MNIST: 2024-04-15 19:22:41,114 [INFO] Iter=1495, size=128, max=-0.0926, avg=-0.1149, min=-0.1498, std=0.0117
MNIST: 2024-04-15 19:22:41,192 [INFO] Iter=1496, size=128, max=-0.0808, avg=-0.1049, min=-0.1506, std=0.0132
MNIST: 2024-04-15 19:22:41,270 [INFO] Iter=1497, size=128, max=-0.0961, avg=-0.1197, min=-0.1577, std=0.0110
MNIST: 2024-04-15 19:22:41,343 [INFO] Iter=1498, size=128, max=-0.0905, avg=-0.1151, min=-0.1564, std=0.0116
MNIST: 2024-04-15 19:22:41,421 [INFO] Iter=1499, size=128, max=-0.0961, avg=-0.1223, min=-0.1612, std=0.0113
MNIST: 2024-04-15 19:22:41,498 [INFO] Iter=1500, size=128, max=-0.1311, avg=-0.1612, min=-0.2192, std=0.0170
MNIST: 2024-04-15 19:22:41,571 [INFO] Iter=1501, size=128, max=-0.0960, avg=-0.1175, min=-0.1650, std=0.0123
MNIST: 2024-04-15 19:22:41,644 [INFO] Iter=1502, size=128, max=-0.1124, avg=-0.1354, min=-0.1845, std=0.0120
MNIST: 2024-04-15 19:22:41,717 [INFO] Iter=1503, size=128, max=-0.1060, avg=-0.1295, min=-0.1761, std=0.0124
MNIST: 2024-04-15 19:22:41,789 [INFO] Iter=1504, size=128, max=-0.0764, avg=-0.0976, min=-0.1278, std=0.0108
MNIST: 2024-04-15 19:22:41,862 [INFO] Iter=1505, size=128, max=-0.0772, avg=-0.1010, min=-0.1892, std=0.0142
MNIST: 2024-04-15 19:22:41,935 [INFO] Iter=1506, size=128, max=-0.0765, avg=-0.1017, min=-0.1465, std=0.0110
MNIST: 2024-04-15 19:22:42,008 [INFO] Iter=1507, size=128, max=-0.0526, avg=-0.0751, min=-0.1183, std=0.0098
MNIST: 2024-04-15 19:22:42,086 [INFO] Iter=1508, size=128, max=-0.0879, avg=-0.1090, min=-0.1592, std=0.0119
MNIST: 2024-04-15 19:22:42,165 [INFO] Iter=1509, size=128, max=-0.0732, avg=-0.0958, min=-0.1471, std=0.0122
MNIST: 2024-04-15 19:22:42,244 [INFO] Iter=1510, size=128, max=-0.0727, avg=-0.0961, min=-0.1355, std=0.0102
MNIST: 2024-04-15 19:22:42,323 [INFO] Iter=1511, size=128, max=-0.0958, avg=-0.1144, min=-0.1542, std=0.0117
MNIST: 2024-04-15 19:22:42,395 [INFO] Iter=1512, size=128, max=-0.0808, avg=-0.1054, min=-0.1335, std=0.0104
MNIST: 2024-04-15 19:22:42,473 [INFO] Iter=1513, size=128, max=-0.0984, avg=-0.1223, min=-0.1707, std=0.0122
MNIST: 2024-04-15 19:22:42,551 [INFO] Iter=1514, size=128, max=-0.0844, avg=-0.1056, min=-0.1444, std=0.0112
MNIST: 2024-04-15 19:22:42,628 [INFO] Iter=1515, size=128, max=-0.0713, avg=-0.0901, min=-0.1337, std=0.0119
MNIST: 2024-04-15 19:22:42,707 [INFO] Iter=1516, size=128, max=-0.0716, avg=-0.0907, min=-0.1275, std=0.0084
MNIST: 2024-04-15 19:22:42,779 [INFO] Iter=1517, size=128, max=-0.0595, avg=-0.0843, min=-0.1354, std=0.0121
MNIST: 2024-04-15 19:22:42,851 [INFO] Iter=1518, size=128, max=-0.0926, avg=-0.1174, min=-0.1698, std=0.0119
MNIST: 2024-04-15 19:22:42,928 [INFO] Iter=1519, size=128, max=-0.0775, avg=-0.0969, min=-0.1375, std=0.0112
MNIST: 2024-04-15 19:22:43,006 [INFO] Iter=1520, size=128, max=-0.0646, avg=-0.0880, min=-0.1273, std=0.0112
MNIST: 2024-04-15 19:22:43,085 [INFO] Iter=1521, size=128, max=-0.0634, avg=-0.0832, min=-0.1101, std=0.0098
MNIST: 2024-04-15 19:22:43,163 [INFO] Iter=1522, size=128, max=-0.1061, avg=-0.1323, min=-0.1735, std=0.0129
MNIST: 2024-04-15 19:22:43,242 [INFO] Iter=1523, size=128, max=-0.0877, avg=-0.1105, min=-0.1455, std=0.0107
MNIST: 2024-04-15 19:22:43,314 [INFO] Iter=1524, size=128, max=-0.0928, avg=-0.1189, min=-0.1757, std=0.0131
MNIST: 2024-04-15 19:22:43,392 [INFO] Iter=1525, size=128, max=-0.0872, avg=-0.1148, min=-0.1501, std=0.0121
MNIST: 2024-04-15 19:22:43,464 [INFO] Iter=1526, size=128, max=-0.0909, avg=-0.1106, min=-0.1387, std=0.0102
MNIST: 2024-04-15 19:22:43,543 [INFO] Iter=1527, size=128, max=-0.0792, avg=-0.0997, min=-0.1306, std=0.0100
MNIST: 2024-04-15 19:22:43,620 [INFO] Iter=1528, size=128, max=-0.0932, avg=-0.1134, min=-0.1607, std=0.0108
MNIST: 2024-04-15 19:22:43,698 [INFO] Iter=1529, size=128, max=-0.0930, avg=-0.1198, min=-0.1826, std=0.0130
MNIST: 2024-04-15 19:22:43,775 [INFO] Iter=1530, size=128, max=-0.0741, avg=-0.0911, min=-0.1205, std=0.0094
MNIST: 2024-04-15 19:22:43,848 [INFO] Iter=1531, size=128, max=-0.1126, avg=-0.1417, min=-0.1860, std=0.0136
MNIST: 2024-04-15 19:22:43,926 [INFO] Iter=1532, size=128, max=-0.0786, avg=-0.0994, min=-0.1305, std=0.0110
MNIST: 2024-04-15 19:22:44,000 [INFO] Iter=1533, size=128, max=-0.0839, avg=-0.1120, min=-0.1633, std=0.0153
MNIST: 2024-04-15 19:22:44,078 [INFO] Iter=1534, size=128, max=-0.1008, avg=-0.1292, min=-0.2101, std=0.0153
MNIST: 2024-04-15 19:22:44,154 [INFO] Iter=1535, size=128, max=-0.1257, avg=-0.1479, min=-0.1916, std=0.0127
MNIST: 2024-04-15 19:22:44,227 [INFO] Iter=1536, size=128, max=-0.0703, avg=-0.0949, min=-0.1395, std=0.0114
MNIST: 2024-04-15 19:22:44,300 [INFO] Iter=1537, size=128, max=-0.0846, avg=-0.1083, min=-0.1671, std=0.0141
MNIST: 2024-04-15 19:22:44,378 [INFO] Iter=1538, size=128, max=-0.0886, avg=-0.1094, min=-0.1569, std=0.0110
MNIST: 2024-04-15 19:22:44,456 [INFO] Iter=1539, size=128, max=-0.0716, avg=-0.0941, min=-0.1256, std=0.0100
MNIST: 2024-04-15 19:22:44,528 [INFO] Iter=1540, size=128, max=-0.0794, avg=-0.1005, min=-0.1722, std=0.0122
MNIST: 2024-04-15 19:22:44,601 [INFO] Iter=1541, size=128, max=-0.0763, avg=-0.0939, min=-0.1317, std=0.0103
MNIST: 2024-04-15 19:22:44,672 [INFO] Iter=1542, size=128, max=-0.0912, avg=-0.1084, min=-0.1403, std=0.0093
MNIST: 2024-04-15 19:22:44,745 [INFO] Iter=1543, size=128, max=-0.0824, avg=-0.1053, min=-0.1533, std=0.0118
MNIST: 2024-04-15 19:22:44,823 [INFO] Iter=1544, size=128, max=-0.0913, avg=-0.1139, min=-0.1677, std=0.0132
MNIST: 2024-04-15 19:22:44,902 [INFO] Iter=1545, size=128, max=-0.0892, avg=-0.1130, min=-0.1546, std=0.0125
MNIST: 2024-04-15 19:22:44,975 [INFO] Iter=1546, size=128, max=-0.0757, avg=-0.0968, min=-0.1281, std=0.0102
MNIST: 2024-04-15 19:22:45,047 [INFO] Iter=1547, size=128, max=-0.0716, avg=-0.0914, min=-0.1442, std=0.0123
MNIST: 2024-04-15 19:22:45,120 [INFO] Iter=1548, size=128, max=-0.0704, avg=-0.0893, min=-0.1199, std=0.0104
MNIST: 2024-04-15 19:22:45,193 [INFO] Iter=1549, size=128, max=-0.0799, avg=-0.1027, min=-0.1320, std=0.0104
MNIST: 2024-04-15 19:22:45,271 [INFO] Iter=1550, size=128, max=-0.0815, avg=-0.1059, min=-0.1483, std=0.0126
MNIST: 2024-04-15 19:22:45,348 [INFO] Iter=1551, size=128, max=-0.0949, avg=-0.1241, min=-0.1935, std=0.0148
MNIST: 2024-04-15 19:22:45,421 [INFO] Iter=1552, size=128, max=-0.0785, avg=-0.1014, min=-0.1325, std=0.0101
MNIST: 2024-04-15 19:22:45,493 [INFO] Iter=1553, size=128, max=-0.0674, avg=-0.0901, min=-0.1183, std=0.0097
MNIST: 2024-04-15 19:22:45,571 [INFO] Iter=1554, size=128, max=-0.1051, avg=-0.1282, min=-0.1646, std=0.0109
MNIST: 2024-04-15 19:22:45,644 [INFO] Iter=1555, size=128, max=-0.0915, avg=-0.1102, min=-0.1364, std=0.0097
MNIST: 2024-04-15 19:22:45,722 [INFO] Iter=1556, size=128, max=-0.0840, avg=-0.1053, min=-0.1326, std=0.0106
MNIST: 2024-04-15 19:22:45,801 [INFO] Iter=1557, size=128, max=-0.0785, avg=-0.0985, min=-0.1300, std=0.0101
MNIST: 2024-04-15 19:22:45,879 [INFO] Iter=1558, size=128, max=-0.0661, avg=-0.0830, min=-0.1393, std=0.0117
MNIST: 2024-04-15 19:22:45,951 [INFO] Iter=1559, size=128, max=-0.0687, avg=-0.0889, min=-0.1316, std=0.0115
MNIST: 2024-04-15 19:22:46,024 [INFO] Iter=1560, size=128, max=-0.0847, avg=-0.1079, min=-0.1742, std=0.0126
MNIST: 2024-04-15 19:22:46,102 [INFO] Iter=1561, size=128, max=-0.0750, avg=-0.0960, min=-0.1327, std=0.0113
MNIST: 2024-04-15 19:22:46,180 [INFO] Iter=1562, size=128, max=-0.1012, avg=-0.1275, min=-0.1684, std=0.0131
MNIST: 2024-04-15 19:22:46,258 [INFO] Iter=1563, size=128, max=-0.0716, avg=-0.0967, min=-0.1319, std=0.0127
MNIST: 2024-04-15 19:22:46,336 [INFO] Iter=1564, size=128, max=-0.0982, avg=-0.1158, min=-0.1645, std=0.0114
MNIST: 2024-04-15 19:22:46,408 [INFO] Iter=1565, size=128, max=-0.0843, avg=-0.1060, min=-0.1368, std=0.0113
MNIST: 2024-04-15 19:22:46,487 [INFO] Iter=1566, size=128, max=-0.0665, avg=-0.0913, min=-0.1308, std=0.0112
MNIST: 2024-04-15 19:22:46,560 [INFO] Iter=1567, size=128, max=-0.0876, avg=-0.1059, min=-0.1521, std=0.0109
MNIST: 2024-04-15 19:22:46,637 [INFO] Iter=1568, size=128, max=-0.0694, avg=-0.0880, min=-0.1299, std=0.0100
MNIST: 2024-04-15 19:22:46,715 [INFO] Iter=1569, size=128, max=-0.0662, avg=-0.0834, min=-0.1258, std=0.0107
MNIST: 2024-04-15 19:22:46,787 [INFO] Iter=1570, size=128, max=-0.0966, avg=-0.1227, min=-0.1553, std=0.0123
MNIST: 2024-04-15 19:22:46,866 [INFO] Iter=1571, size=128, max=-0.0801, avg=-0.1031, min=-0.1314, std=0.0097
MNIST: 2024-04-15 19:22:46,939 [INFO] Iter=1572, size=128, max=-0.0845, avg=-0.1091, min=-0.1569, std=0.0130
MNIST: 2024-04-15 19:22:47,012 [INFO] Iter=1573, size=128, max=-0.0798, avg=-0.1014, min=-0.2004, std=0.0147
MNIST: 2024-04-15 19:22:47,084 [INFO] Iter=1574, size=128, max=-0.0881, avg=-0.1084, min=-0.1451, std=0.0109
MNIST: 2024-04-15 19:22:47,158 [INFO] Iter=1575, size=128, max=-0.0743, avg=-0.0897, min=-0.1187, std=0.0088
MNIST: 2024-04-15 19:22:47,235 [INFO] Iter=1576, size=128, max=-0.1004, avg=-0.1230, min=-0.1591, std=0.0119
MNIST: 2024-04-15 19:22:47,307 [INFO] Iter=1577, size=128, max=-0.0850, avg=-0.1044, min=-0.1466, std=0.0113
MNIST: 2024-04-15 19:22:47,379 [INFO] Iter=1578, size=128, max=-0.1118, avg=-0.1429, min=-0.1782, std=0.0122
MNIST: 2024-04-15 19:22:47,458 [INFO] Iter=1579, size=128, max=-0.0682, avg=-0.0886, min=-0.1221, std=0.0098
MNIST: 2024-04-15 19:22:47,531 [INFO] Iter=1580, size=128, max=-0.0798, avg=-0.0960, min=-0.1269, std=0.0097
MNIST: 2024-04-15 19:22:47,608 [INFO] Iter=1581, size=128, max=-0.0584, avg=-0.0777, min=-0.1298, std=0.0117
MNIST: 2024-04-15 19:22:47,681 [INFO] Iter=1582, size=128, max=-0.0722, avg=-0.0920, min=-0.1343, std=0.0114
MNIST: 2024-04-15 19:22:47,759 [INFO] Iter=1583, size=128, max=-0.0804, avg=-0.1026, min=-0.1560, std=0.0121
MNIST: 2024-04-15 19:22:47,837 [INFO] Iter=1584, size=128, max=-0.0881, avg=-0.1128, min=-0.1735, std=0.0133
MNIST: 2024-04-15 19:22:47,909 [INFO] Iter=1585, size=128, max=-0.0827, avg=-0.1065, min=-0.1401, std=0.0106
MNIST: 2024-04-15 19:22:47,987 [INFO] Iter=1586, size=128, max=-0.0755, avg=-0.0939, min=-0.1290, std=0.0095
MNIST: 2024-04-15 19:22:48,060 [INFO] Iter=1587, size=128, max=-0.0806, avg=-0.0995, min=-0.1223, std=0.0089
MNIST: 2024-04-15 19:22:48,139 [INFO] Iter=1588, size=128, max=-0.0901, avg=-0.1120, min=-0.1601, std=0.0118
MNIST: 2024-04-15 19:22:48,216 [INFO] Iter=1589, size=128, max=-0.1055, avg=-0.1263, min=-0.1715, std=0.0114
MNIST: 2024-04-15 19:22:48,294 [INFO] Iter=1590, size=128, max=-0.0809, avg=-0.1042, min=-0.1509, std=0.0122
MNIST: 2024-04-15 19:22:48,366 [INFO] Iter=1591, size=128, max=-0.0692, avg=-0.0922, min=-0.1205, std=0.0093
MNIST: 2024-04-15 19:22:48,445 [INFO] Iter=1592, size=128, max=-0.1012, avg=-0.1277, min=-0.1545, std=0.0117
MNIST: 2024-04-15 19:22:48,524 [INFO] Iter=1593, size=128, max=-0.0843, avg=-0.1066, min=-0.1361, std=0.0109
MNIST: 2024-04-15 19:22:48,598 [INFO] Iter=1594, size=128, max=-0.0908, avg=-0.1094, min=-0.1376, std=0.0095
MNIST: 2024-04-15 19:22:48,670 [INFO] Iter=1595, size=128, max=-0.0794, avg=-0.1010, min=-0.1415, std=0.0116
MNIST: 2024-04-15 19:22:48,743 [INFO] Iter=1596, size=128, max=-0.0810, avg=-0.1030, min=-0.1356, std=0.0099
MNIST: 2024-04-15 19:22:48,816 [INFO] Iter=1597, size=128, max=-0.0807, avg=-0.1107, min=-0.1865, std=0.0146
MNIST: 2024-04-15 19:22:48,893 [INFO] Iter=1598, size=128, max=-0.0927, avg=-0.1147, min=-0.1513, std=0.0106
MNIST: 2024-04-15 19:22:48,965 [INFO] Iter=1599, size=128, max=-0.0953, avg=-0.1145, min=-0.1533, std=0.0104
MNIST: 2024-04-15 19:22:49,039 [INFO] Iter=1600, size=128, max=-0.0857, avg=-0.1069, min=-0.1395, std=0.0108
MNIST: 2024-04-15 19:22:49,111 [INFO] Iter=1601, size=128, max=-0.0888, avg=-0.1174, min=-0.1590, std=0.0118
MNIST: 2024-04-15 19:22:49,189 [INFO] Iter=1602, size=128, max=-0.0895, avg=-0.1173, min=-0.1532, std=0.0120
MNIST: 2024-04-15 19:22:49,267 [INFO] Iter=1603, size=128, max=-0.0847, avg=-0.1100, min=-0.1573, std=0.0124
MNIST: 2024-04-15 19:22:49,345 [INFO] Iter=1604, size=128, max=-0.0793, avg=-0.1042, min=-0.1485, std=0.0120
